,DATETIMEDATA,PM25,PM10,O3,CO,NO2,SO2,WS,TEMP,RH,WD
144,2023-12-07 00:00:00,29.3,,19.0,,,,1,28,84,1
145,2023-12-07 01:00:00,27.2,,17.0,,,,1,27,85,2
146,2023-12-07 02:00:00,21.8,,20.0,,,,0,27,84,12
147,2023-12-07 03:00:00,16.9,,16.0,,,,0,26,88,42
148,2023-12-07 04:00:00,14.5,,13.0,,,,1,26,86,77
149,2023-12-07 05:00:00,12.3,,16.0,,,,1,26,89,84
150,2023-12-07 06:00:00,12.3,,7.0,,,,1,26,92,88
151,2023-12-07 07:00:00,15.2,,11.0,,,,2,26,89,75
152,2023-12-07 08:00:00,19.0,,23.0,,,,2,27,74,75
153,2023-12-07 09:00:00,15.8,,32.0,,,,2,30,59,75
154,2023-12-07 10:00:00,11.4,,38.0,,,,2,32,52,76
155,2023-12-07 11:00:00,9.0,,41.0,,,,2,33,49,71
156,2023-12-07 12:00:00,5.8,,45.0,,,,2,34,46,71
157,2023-12-07 13:00:00,5.5,,46.0,,,,2,35,44,62
158,2023-12-07 14:00:00,9.0,,47.0,,,,1,35,43,64
159,2023-12-07 15:00:00,8.6,,45.0,,,,1,35,44,62
160,2023-12-07 16:00:00,8.7,,40.0,,,,1,33,49,66
161,2023-12-07 17:00:00,6.4,,,,,,1,30,56,58
162,2023-12-07 18:00:00,4.7,,28.0,,,,1,29,60,56
163,2023-12-07 19:00:00,8.7,,22.0,,,,1,28,63,71
164,2023-12-07 20:00:00,11.6,,15.0,,,,1,28,67,75
165,2023-12-07 21:00:00,14.9,,12.0,,,,1,27,71,80
166,2023-12-07 22:00:00,16.8,,10.0,,,,2,27,70,91
167,2023-12-07 23:00:00,16.9,,12.0,,,,1,27,70,86
168,2023-12-08 00:00:00,16.4,,18.0,,,,1,26,72,75
169,2023-12-08 01:00:00,15.0,,21.0,,,,1,26,71,88
170,2023-12-08 02:00:00,11.5,,18.0,,,,2,27,71,85
171,2023-12-08 03:00:00,11.6,,18.0,,,,1,26,77,61
172,2023-12-08 04:00:00,12.1,,17.0,,,,1,25,84,48
173,2023-12-08 05:00:00,14.8,,9.0,,,,1,25,88,63
174,2023-12-08 06:00:00,17.1,,2.0,,,,1,25,87,67
175,2023-12-08 07:00:00,20.3,,10.0,,,,1,26,77,83
176,2023-12-08 08:00:00,19.0,,33.0,,,,3,28,62,92
177,2023-12-08 09:00:00,22.4,,48.0,,,,2,31,51,89
178,2023-12-08 10:00:00,31.2,,55.0,,,,3,33,45,91
179,2023-12-08 11:00:00,30.4,,57.0,,,,1,34,43,27
180,2023-12-08 12:00:00,24.8,,58.0,,,,1,35,40,68
181,2023-12-08 13:00:00,21.4,,71.0,,,,2,34,49,316
182,2023-12-08 14:00:00,10.7,,77.0,,,,3,33,53,312
183,2023-12-08 15:00:00,9.2,,75.0,,,,3,33,55,301
184,2023-12-08 16:00:00,12.0,,66.0,,,,2,32,57,301
185,2023-12-08 17:00:00,13.9,,54.0,,,,2,31,56,331
186,2023-12-08 18:00:00,15.6,,,,,,1,30,63,344
187,2023-12-08 19:00:00,18.0,,47.0,,,,1,30,63,353
188,2023-12-08 20:00:00,21.7,,49.0,,,,1,29,70,167
189,2023-12-08 21:00:00,22.5,,58.0,,,,0,29,80,200
190,2023-12-08 22:00:00,22.4,,42.0,,,,1,28,86,155
191,2023-12-08 23:00:00,24.3,,7.0,,,,0,27,91,123
192,2023-12-09 00:00:00,27.0,,4.0,,,,1,27,91,106
193,2023-12-09 01:00:00,28.8,,1.0,,,,1,26,92,87
194,2023-12-09 02:00:00,31.3,,2.0,,,,1,26,89,76
195,2023-12-09 03:00:00,31.0,,3.0,,,,2,26,84,91
196,2023-12-09 04:00:00,29.8,,3.0,,,,1,26,87,18
197,2023-12-09 05:00:00,29.3,,2.0,,,,1,25,91,42
198,2023-12-09 06:00:00,33.2,,1.0,,,,1,25,93,94
199,2023-12-09 07:00:00,36.6,,6.0,,,,1,26,91,91
200,2023-12-09 08:00:00,35.0,,23.0,,,,2,28,80,84
201,2023-12-09 09:00:00,28.9,,39.0,,,,1,31,59,63
202,2023-12-09 10:00:00,23.6,,51.0,,,,1,34,46,69
203,2023-12-09 11:00:00,17.5,,60.0,,,,2,33,51,314
204,2023-12-09 12:00:00,13.5,,60.0,,,,3,32,53,314
205,2023-12-09 13:00:00,12.5,,70.0,,,,2,33,49,320
206,2023-12-09 14:00:00,11.6,,80.0,,,,2,34,47,317
207,2023-12-09 15:00:00,12.4,,88.0,,,,3,33,53,310
208,2023-12-09 16:00:00,13.6,,84.0,,,,2,32,55,317
209,2023-12-09 17:00:00,15.5,,67.0,,,,1,32,54,338
210,2023-12-09 18:00:00,16.8,,56.0,,,,1,30,57,352
211,2023-12-09 19:00:00,18.0,,,,,,0,29,61,119
212,2023-12-09 20:00:00,21.1,,49.0,,,,2,29,70,189
213,2023-12-09 21:00:00,20.3,,40.0,,,,1,28,75,185
214,2023-12-09 22:00:00,19.6,,35.0,,,,1,28,79,182
215,2023-12-09 23:00:00,18.4,,22.0,,,,1,27,82,162
216,2023-12-10 00:00:00,17.7,,20.0,,,,1,27,86,179
217,2023-12-10 01:00:00,19.0,,20.0,,,,0,26,89,171
218,2023-12-10 02:00:00,20.0,,15.0,,,,0,26,92,147
219,2023-12-10 03:00:00,21.4,,8.0,,,,0,26,93,120
220,2023-12-10 04:00:00,25.0,,13.0,,,,0,25,95,131
221,2023-12-10 05:00:00,27.2,,2.0,,,,1,25,98,92
222,2023-12-10 06:00:00,33.7,,1.0,,,,1,25,99,109
223,2023-12-10 07:00:00,43.9,,7.0,,,,0,26,94,92
224,2023-12-10 08:00:00,45.2,,57.0,,,,1,29,81,308
225,2023-12-10 09:00:00,43.0,,77.0,,,,2,30,78,297
226,2023-12-10 10:00:00,37.2,,90.0,,,,2,31,72,295
227,2023-12-10 11:00:00,34.6,,96.0,,,,3,31,71,296
228,2023-12-10 12:00:00,31.4,,104.0,,,,3,31,72,292
229,2023-12-10 13:00:00,32.3,,93.0,,,,3,31,71,290
230,2023-12-10 14:00:00,34.4,,91.0,,,,2,32,68,288
231,2023-12-10 15:00:00,40.8,,104.0,,,,2,33,60,265
232,2023-12-10 16:00:00,41.6,,96.0,,,,2,31,63,222
233,2023-12-10 17:00:00,38.0,,82.0,,,,2,30,72,205
234,2023-12-10 18:00:00,36.0,,80.0,,,,2,29,82,207
235,2023-12-10 19:00:00,35.6,,76.0,,,,2,29,86,197
236,2023-12-10 20:00:00,35.2,,,,,,2,28,89,191
237,2023-12-10 21:00:00,35.8,,59.0,,,,2,28,89,192
238,2023-12-10 22:00:00,36.1,,65.0,,,,2,28,89,189
239,2023-12-10 23:00:00,35.3,,73.0,,,,1,28,88,170
240,2023-12-11 00:00:00,34.1,,50.0,,,,0,27,89,72
241,2023-12-11 01:00:00,37.3,,37.0,,,,1,26,95,84
242,2023-12-11 02:00:00,43.4,,17.0,,,,0,26,98,98
243,2023-12-11 03:00:00,46.2,,7.0,,,,0,25,100,145
244,2023-12-11 04:00:00,45.9,,1.0,,,,0,25,100,117
245,2023-12-11 05:00:00,44.8,,2.0,,,,1,25,100,92
246,2023-12-11 06:00:00,44.7,,2.0,,,,1,25,100,85
247,2023-12-11 07:00:00,44.2,,5.0,,,,1,26,97,90
248,2023-12-11 08:00:00,43.9,,27.0,,,,1,28,83,74
249,2023-12-11 09:00:00,45.1,,64.0,,,,0,31,66,27
250,2023-12-11 10:00:00,42.4,,77.0,,,,2,31,67,301
251,2023-12-11 11:00:00,38.7,,96.0,,,,3,31,67,303
252,2023-12-11 12:00:00,37.5,,104.0,,,,3,31,64,290
253,2023-12-11 13:00:00,38.1,,107.0,,,,2,32,62,284
254,2023-12-11 14:00:00,38.9,,106.0,,,,2,32,63,278
255,2023-12-11 15:00:00,37.9,,99.0,,,,2,32,65,286
256,2023-12-11 16:00:00,34.6,,87.0,,,,2,32,65,228
257,2023-12-11 17:00:00,31.0,,75.0,,,,1,30,74,217
258,2023-12-11 18:00:00,29.3,,66.0,,,,2,29,81,196
259,2023-12-11 19:00:00,28.6,,69.0,,,,1,29,81,212
260,2023-12-11 20:00:00,31.4,,56.0,,,,1,29,83,245
261,2023-12-11 21:00:00,33.1,,,,,,0,28,89,241
262,2023-12-11 22:00:00,36.3,,23.0,,,,1,27,95,153
263,2023-12-11 23:00:00,40.0,,2.0,,,,1,27,96,150
264,2023-12-12 00:00:00,41.1,,7.0,,,,0,26,98,121
265,2023-12-12 01:00:00,41.1,,13.0,,,,1,26,98,119
266,2023-12-12 02:00:00,40.2,,12.0,,,,0,25,97,126
267,2023-12-12 03:00:00,37.4,,12.0,,,,0,25,99,116
268,2023-12-12 04:00:00,36.6,,7.0,,,,0,25,99,108
269,2023-12-12 05:00:00,37.6,,1.0,,,,0,25,100,113
270,2023-12-12 06:00:00,40.5,,1.0,,,,0,24,100,104
271,2023-12-12 07:00:00,49.5,,3.0,,,,1,26,97,103
272,2023-12-12 08:00:00,61.3,,15.0,,,,0,29,83,62
273,2023-12-12 09:00:00,56.1,,61.0,,,,2,30,83,307
274,2023-12-12 10:00:00,40.0,,93.0,,,,2,31,75,304
275,2023-12-12 11:00:00,32.8,,96.0,,,,2,31,68,295
276,2023-12-12 12:00:00,33.2,,103.0,,,,3,31,66,290
277,2023-12-12 13:00:00,33.3,,104.0,,,,3,31,64,290
278,2023-12-12 14:00:00,36.4,,113.0,,,,3,32,61,290
279,2023-12-12 15:00:00,41.2,,123.0,,,,2,32,61,279
280,2023-12-12 16:00:00,49.6,,111.0,,,,2,32,64,291
281,2023-12-12 17:00:00,59.9,,112.0,,,,1,31,66,225
282,2023-12-12 18:00:00,59.1,,94.0,,,,1,30,70,231
283,2023-12-12 19:00:00,50.4,,87.0,,,,1,29,73,213
284,2023-12-12 20:00:00,42.3,,68.0,,,,1,29,79,186
285,2023-12-12 21:00:00,35.5,,56.0,,,,1,28,83,176
286,2023-12-12 22:00:00,40.9,,,,,,1,27,88,167
287,2023-12-12 23:00:00,41.9,,22.0,,,,0,27,92,159
288,2023-12-13 00:00:00,40.1,,10.0,,,,0,26,96,142
289,2023-12-13 01:00:00,40.8,,6.0,,,,0,26,98,128
290,2023-12-13 02:00:00,45.7,,9.0,,,,0,26,99,101
291,2023-12-13 03:00:00,50.6,,1.0,,,,1,26,100,115
292,2023-12-13 04:00:00,51.9,,1.0,,,,1,26,100,93
293,2023-12-13 05:00:00,55.1,,1.0,,,,1,26,99,85
294,2023-12-13 06:00:00,58.4,,2.0,,,,1,26,98,77
295,2023-12-13 07:00:00,56.0,,6.0,,,,1,27,94,91
296,2023-12-13 08:00:00,53.2,,23.0,,,,1,28,84,89
297,2023-12-13 09:00:00,46.8,,41.0,,,,1,31,68,68
298,2023-12-13 10:00:00,39.8,,44.0,,,,2,33,54,72
299,2023-12-13 11:00:00,29.8,,38.0,,,,2,33,49,76
300,2023-12-13 12:00:00,21.7,,37.0,,,,1,34,47,56
301,2023-12-13 13:00:00,18.7,,38.0,,,,1,34,44,68
302,2023-12-13 14:00:00,14.6,,40.0,,,,1,34,45,41
303,2023-12-13 15:00:00,14.0,,40.0,,,,1,35,42,44
304,2023-12-13 16:00:00,14.4,,33.0,,,,1,34,43,44
305,2023-12-13 17:00:00,14.0,,25.0,,,,1,32,47,49
306,2023-12-13 18:00:00,13.8,,16.0,,,,1,31,52,66
307,2023-12-13 19:00:00,15.3,,13.0,,,,1,30,54,74
308,2023-12-13 20:00:00,18.8,,8.0,,,,1,29,59,89
309,2023-12-13 21:00:00,21.9,,2.0,,,,1,28,64,82
310,2023-12-13 22:00:00,25.4,,8.0,,,,1,28,63,76
311,2023-12-13 23:00:00,28.7,,,,,,0,27,65,61
312,2023-12-14 00:00:00,27.0,,9.0,,,,1,27,67,58
313,2023-12-14 01:00:00,30.4,,11.0,,,,1,26,69,66
314,2023-12-14 02:00:00,28.9,,14.0,,,,1,26,72,51
315,2023-12-14 03:00:00,26.1,,7.0,,,,1,25,79,66
316,2023-12-14 04:00:00,29.7,,6.0,,,,1,25,82,76
317,2023-12-14 05:00:00,27.0,,7.0,,,,1,25,80,50
318,2023-12-14 06:00:00,23.8,,3.0,,,,1,25,83,43
319,2023-12-14 07:00:00,24.8,,6.0,,,,1,26,81,63
320,2023-12-14 08:00:00,26.1,,18.0,,,,1,28,69,68
321,2023-12-14 09:00:00,25.7,,32.0,,,,2,31,56,75
322,2023-12-14 10:00:00,23.4,,38.0,,,,2,33,49,67
323,2023-12-14 11:00:00,22.7,,39.0,,,,2,34,44,75
324,2023-12-14 12:00:00,17.3,,38.0,,,,2,36,40,81
325,2023-12-14 13:00:00,14.0,,38.0,,,,2,36,36,84
326,2023-12-14 14:00:00,11.4,,38.0,,,,1,37,36,52
327,2023-12-14 15:00:00,12.2,,39.0,,,,1,36,36,65
328,2023-12-14 16:00:00,13.6,,34.0,,,,1,35,38,48
329,2023-12-14 17:00:00,14.3,,26.0,,,,1,33,43,51
330,2023-12-14 18:00:00,14.4,,10.0,,,,1,31,48,39
331,2023-12-14 19:00:00,16.3,,2.0,,,,1,30,52,65
332,2023-12-14 20:00:00,20.5,,2.0,,,,1,30,56,70
333,2023-12-14 21:00:00,29.9,,3.0,,,,1,29,58,70
334,2023-12-14 22:00:00,31.6,,2.0,,,,1,28,60,68
335,2023-12-14 23:00:00,29.9,,5.0,,,,0,28,64,49
336,2023-12-15 00:00:00,30.3,,,,,,1,28,65,65
337,2023-12-15 01:00:00,22.3,,3.0,,,,1,27,67,77
338,2023-12-15 02:00:00,22.4,,4.0,,,,1,27,72,73
339,2023-12-15 03:00:00,30.8,,4.0,,,,0,26,76,55
340,2023-12-15 04:00:00,35.6,,3.0,,,,0,26,79,55
341,2023-12-15 05:00:00,36.7,,2.0,,,,1,25,80,82
342,2023-12-15 06:00:00,36.3,,2.0,,,,1,25,82,85
343,2023-12-15 07:00:00,37.5,,4.0,,,,1,26,79,77
344,2023-12-15 08:00:00,38.2,,17.0,,,,1,28,66,76
345,2023-12-15 09:00:00,31.5,,35.0,,,,1,32,52,78
346,2023-12-15 10:00:00,24.6,,45.0,,,,1,34,43,78
347,2023-12-15 11:00:00,21.2,,54.0,,,,1,35,40,81
348,2023-12-15 12:00:00,19.9,,58.0,,,,1,35,40,43
349,2023-12-15 13:00:00,20.4,,60.0,,,,1,35,39,21
350,2023-12-15 14:00:00,23.8,,60.0,,,,1,35,40,2
351,2023-12-15 15:00:00,26.8,,56.0,,,,1,35,39,358
352,2023-12-15 16:00:00,26.0,,55.0,,,,1,35,40,4
353,2023-12-15 17:00:00,23.6,,47.0,,,,1,33,46,339
354,2023-12-15 18:00:00,16.7,,48.0,,,,1,31,57,352
355,2023-12-15 19:00:00,14.8,,29.0,,,,0,30,58,357
356,2023-12-15 20:00:00,22.4,,11.0,,,,0,29,62,134
357,2023-12-15 21:00:00,29.1,,12.0,,,,1,29,70,173
358,2023-12-15 22:00:00,32.7,,34.0,,,,0,28,85,137
359,2023-12-15 23:00:00,34.6,,21.0,,,,1,28,89,142
360,2023-12-16 00:00:00,36.1,,10.0,,,,1,27,93,156
361,2023-12-16 01:00:00,34.6,,,,,,0,27,96,144
362,2023-12-16 02:00:00,37.9,,14.0,,,,0,27,96,93
363,2023-12-16 03:00:00,44.0,,10.0,,,,0,26,96,99
364,2023-12-16 04:00:00,43.7,,2.0,,,,1,26,96,80
365,2023-12-16 05:00:00,43.8,,2.0,,,,1,26,93,81
366,2023-12-16 06:00:00,46.1,,3.0,,,,2,26,92,86
367,2023-12-16 07:00:00,47.7,,8.0,,,,2,26,86,91
368,2023-12-16 08:00:00,38.0,,28.0,,,,1,29,74,82
369,2023-12-16 09:00:00,30.2,,46.0,,,,1,32,57,79
370,2023-12-16 10:00:00,28.7,,52.0,,,,1,34,46,22
371,2023-12-16 11:00:00,25.6,,60.0,,,,1,34,49,346
372,2023-12-16 12:00:00,23.1,,61.0,,,,1,36,39,52
373,2023-12-16 13:00:00,18.4,,52.0,,,,1,37,34,51
374,2023-12-16 14:00:00,12.8,,48.0,,,,1,38,31,78
375,2023-12-16 15:00:00,11.6,,48.0,,,,1,38,32,66
376,2023-12-16 16:00:00,9.6,,48.0,,,,1,36,34,67
377,2023-12-16 17:00:00,9.6,,33.0,,,,1,34,38,91
378,2023-12-16 18:00:00,11.5,,25.0,,,,1,33,43,100
379,2023-12-16 19:00:00,14.6,,58.0,,,,2,31,59,183
380,2023-12-16 20:00:00,21.2,,64.0,,,,2,30,66,187
381,2023-12-16 21:00:00,27.4,,59.0,,,,1,29,67,177
382,2023-12-16 22:00:00,31.6,,62.0,,,,1,29,67,186
383,2023-12-16 23:00:00,32.7,,67.0,,,,1,29,67,185
384,2023-12-17 00:00:00,33.0,,48.0,,,,0,28,73,340
385,2023-12-17 01:00:00,30.0,,14.0,,,,1,27,80,101
386,2023-12-17 02:00:00,28.1,,,,,,1,27,81,90
387,2023-12-17 03:00:00,34.3,,3.0,,,,1,27,84,79
388,2023-12-17 04:00:00,44.7,,12.0,,,,1,27,83,75
389,2023-12-17 05:00:00,46.6,,11.0,,,,1,26,84,78
390,2023-12-17 06:00:00,42.8,,4.0,,,,1,26,84,77
391,2023-12-17 07:00:00,36.9,,9.0,,,,2,26,81,75
392,2023-12-17 08:00:00,30.8,,23.0,,,,2,28,66,78
393,2023-12-17 09:00:00,27.1,,30.0,,,,2,31,53,74
394,2023-12-17 10:00:00,21.2,,34.0,,,,2,33,48,81
395,2023-12-17 11:00:00,15.0,,34.0,,,,2,34,43,78
396,2023-12-17 12:00:00,11.4,,34.0,,,,3,35,39,86
397,2023-12-17 13:00:00,9.7,,35.0,,,,2,36,37,73
